Dia,Mes,Anio,P304,P311,P313,CODIGO_PERSONA,TIENE_SEGURO,P402,P408_1,P408_2,P408_3,P408_6,NOMBDEPA,NOMBPROV,NOMBDIST,P501,P504,P601,P609,P627,P703,P706,P807,Sexo,Edad,Migro_de_venezuela,P701
8,8,1995,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,4,2,1,2,1,2,2,2,1,23,1,2
1,1,1987,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10,2,1,2,1,2,1,2,1,31,1,2
10,2,1983,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,4,2,1,2,1,2,1,1,2,35,1,2
15,12,1966,1,1,1,2.15013E+20,5,1,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10,2,1,,2,2,2,2,1,52,1,1
8,7,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10,2,1,2,1,2,1,2,1,27,1,2
15,2,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9,2,1,2,1,2,2,2,1,32,1,1
23,10,1989,1,1,1,2.15013E+20,5,1,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9,2,1,2,1,2,2,2,2,29,1,2
3,8,1990,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10,2,1,2,1,2,2,2,2,28,1,2
6,12,1987,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,8,2,1,2,2,2,2,2,1,31,1,2
1,1,1995,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10,2,1,,1,2,2,2,2,23,1,2
24,3,1998,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,5,2,1,2,1,2,2,2,1,20,1,2
5,8,1973,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,2,1,2,2,1,1,45,1,1
5,2,1993,1,1,1,2.15013E+20,5,1,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,2,1,2,2,1,1,25,1,1
15,2,1993,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,7,2,1,2,1,2,2,2,2,25,1,1
6,10,1969,1,1,1,2.15013E+20,1,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9,2,1,,1,2,2,2,2,49,1,1
13,11,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10,2,1,2,1,2,2,1,2,27,1,2
28,11,1995,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,7,2,1,2,2,2,2,2,2,23,1,2
30,10,1995,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9,2,1,2,1,2,2,2,2,23,1,2
30,9,1993,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,4,2,1,2,1,2,2,2,1,25,1,2
21,10,1989,1,1,1,2.15013E+20,5,1,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,,1,2,2,2,1,29,1,2
29,1,1998,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,5,2,1,2,2,2,1,2,2,20,1,2
13,10,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,,1,2,2,1,2,27,1,1
24,1,1980,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,7,2,1,,1,2,2,2,2,38,1,2
7,9,1996,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,,1,2,2,2,1,22,1,2
4,7,1981,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,,2,2,2,2,2,37,1,2
4,4,1979,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,2,1,2,2,2,1,39,1,2
28,12,1983,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10,2,1,2,1,2,2,2,2,34,1,2
24,1,1996,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,8,2,1,2,1,2,2,2,1,22,1,2
30,11,1998,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,2,2,2,2,2,2,20,1,2
9,10,1977,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,2,1,2,2,2,1,41,1,2
1,12,1993,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,8,2,1,2,1,2,2,2,2,25,1,2
17,9,1985,1,1,1,2.15013E+20,2,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,7,2,1,,1,2,2,2,1,33,1,2
17,8,1989,1,2,1,2.15013E+20,2,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,10,2,1,1,2,2,2,2,2,29,1,1
8,1,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,4,2,1,2,1,2,2,2,1,27,1,2
4,12,1995,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,4,2,1,2,1,2,2,2,1,23,1,2
28,11,1994,1,1,2,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9,2,1,2,1,2,2,2,1,24,1,2
8,8,1996,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9,2,1,2,1,2,2,2,1,22,1,2
11,3,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,8,2,1,,1,2,2,2,1,27,1,1
30,8,1990,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,9,2,1,2,1,2,2,2,1,28,1,2
30,3,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,8,2,1,2,1,2,2,2,2,32,1,2
1,6,1997,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,2,1,2,2,2,2,1,2,21,1,2
27,3,1984,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,2,1,34,1,1
7,9,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9,2,1,2,2,2,2,2,2,27,1,1
20,9,1998,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,,1,2,2,1,1,20,1,1
4,10,1990,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,1,1,1,28,1,2
24,10,1995,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9,2,1,,2,2,1,2,2,23,1,1
16,1,1977,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,5,2,1,,1,2,2,2,2,41,1,2
15,11,1978,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,,1,2,2,1,1,40,1,1
5,12,1973,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,,1,2,1,2,1,45,1,2
3,11,1972,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,1,2,2,46,1,2
1,1,1963,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,,1,2,2,1,2,55,1,1
16,5,1986,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,,1,2,2,2,1,32,1,2
24,6,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,,1,2,2,2,2,32,1,2
2,8,1978,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,5,2,1,,1,2,2,2,1,40,1,2
8,7,1974,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,,1,2,1,2,1,44,1,2
6,8,1978,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,5,2,1,1,1,2,2,2,1,40,1,1
3,5,1992,1,1,1,2.15013E+20,1,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,1,1,2,1,2,1,26,1,1
22,8,1989,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,2,1,29,1,2
14,6,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,7,2,1,,1,2,2,1,1,27,1,1
23,9,1996,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,1,2,22,1,2
9,12,1998,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,1,1,2,2,2,1,19,1,2
20,12,1992,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9,2,1,2,1,2,2,2,1,25,1,1
29,10,1980,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,1,2,1,38,1,2
30,8,1987,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,1,2,1,31,1,1
12,3,1994,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,2,24,1,1
15,10,1983,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,1,35,1,2
18,1,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,,1,2,2,2,2,27,1,1
22,12,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,2,31,1,2
28,5,1976,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,1,42,1,1
12,2,1989,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,2,1,29,1,2
21,8,1990,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,2,2,2,2,2,28,1,2
26,3,1999,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,2,2,2,2,2,19,1,2
9,7,1989,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,2,2,2,2,1,29,1,2
20,8,1988,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,,1,2,2,2,2,30,1,2
1,1,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,1,1,32,1,1
26,1,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,2,1,32,1,2
17,12,1990,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,2,2,2,2,1,27,1,2
8,1,1974,1,1,1,2.15013E+20,5,2,2,1,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,,1,2,2,2,2,44,1,2
15,9,1976,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,2,1,42,1,2
6,3,2000,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,2,2,2,2,2,18,1,2
8,6,1981,1,1,1,2.15013E+20,5,1,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,1,2,2,37,1,2
26,3,1979,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,,1,2,2,2,2,39,1,2
3,5,1983,1,2,1,2.15013E+20,5,1,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,2,35,1,2
7,9,1984,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,1,34,1,2
5,1,1997,1,1,2,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,2,2,21,1,1
22,11,1989,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,2,2,29,1,2
16,7,1993,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,2,1,25,1,2
26,5,1989,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,2,1,29,1,2
13,1,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,2,1,32,1,2
17,10,1988,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,1,30,1,1
26,4,1991,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,2,2,2,1,1,27,1,2
1,8,1988,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,2,1,30,1,2
26,4,1985,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,1,1,1,33,1,2
13,9,1989,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,2,1,29,1,2
28,1,1990,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,2,2,2,2,1,28,1,2
17,12,1985,1,1,2,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,1,2,2,2,1,32,1,1
29,8,1990,1,1,2,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,,2,2,2,2,2,28,1,1
23,11,1990,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,7,2,1,1,1,2,1,2,1,28,1,2
23,10,1990,1,1,1,2.15013E+20,3,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9,2,1,,1,2,2,2,2,28,1,2
13,7,1985,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,1,33,1,2
30,12,1987,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,1,2,2,2,2,30,1,2
29,9,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,1,1,32,1,2
28,4,1988,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,2,2,2,2,2,2,30,1,2
11,7,1982,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,6,2,1,,2,2,2,2,2,36,1,2
6,2,1993,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,2,2,2,2,2,2,25,1,2
16,4,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,1,1,32,1,2
19,6,1984,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,1,2,2,2,2,34,1,2
14,10,1986,1,1,1,2.15013E+20,1,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,11,2,1,1,1,2,1,1,2,32,1,2
12,11,1992,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,2,1,1,2,2,1,2,2,26,1,2
10,8,1986,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,10,2,1,2,2,2,2,2,2,32,1,2
9,4,1993,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,6,2,1,2,1,2,2,2,1,25,1,2
4,4,1988,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,10,2,1,2,1,2,2,1,1,30,1,2
12,1,1993,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,9,2,1,,1,2,2,2,1,25,1,1
4,2,1980,1,1,1,2.15013E+20,2,2,2,2,2,2,LIMA,LIMA,SAN LUIS,10,2,1,1,1,2,2,2,2,38,1,2
19,6,2000,1,1,1,2.15013E+20,2,2,2,2,2,2,LIMA,LIMA,SAN LUIS,6,2,1,,2,2,2,2,1,18,1,2
20,11,1997,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,7,2,1,,2,2,2,1,2,21,1,2
11,7,1987,1,1,1,2.15013E+20,2,2,2,2,2,2,LIMA,LIMA,SAN LUIS,6,2,1,1,1,2,2,2,1,31,1,2
18,2,1989,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,8,2,1,2,1,2,2,2,1,29,1,2
26,9,1989,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,8,2,1,,1,2,2,2,2,29,1,2
7,10,1984,1,2,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,8,2,1,2,1,2,2,2,1,34,1,2
12,11,1996,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,6,2,1,2,1,2,2,2,1,22,1,2
28,3,2000,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,6,2,1,2,2,2,2,2,2,18,1,2
4,5,1985,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,9,2,1,2,1,2,2,2,1,33,1,2
17,8,1993,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,6,2,1,2,1,2,2,2,1,25,1,2
22,9,1974,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,10,2,1,2,2,2,2,2,1,44,1,2
20,9,1973,1,1,1,2.15013E+20,5,2,2,2,2,2,LIMA,LIMA,SAN LUIS,6,2,1,2,1,2,2,2,2,45,1,2
10,11,1984,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,2,2,2,34,1,1
19,12,1987,1,2,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,1,1,2,2,2,1,30,1,2
1,10,1987,1,2,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,,1,2,2,2,1,31,1,2
18,7,1993,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,,1,2,2,2,2,25,1,2
13,8,1988,1,2,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,2,1,2,2,2,1,30,1,2
19,3,1990,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,2,2,2,2,2,28,1,2
16,10,1985,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,9,2,1,2,1,2,2,2,1,33,1,1
7,12,1983,1,1,1,2.15014E+20,2,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,2,1,1,35,1,2
30,6,1988,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,2,1,2,2,2,1,30,1,1
22,7,1991,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,2,1,1,27,1,2
22,6,1993,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,2,2,2,25,1,2
28,5,1993,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,1,2,1,25,1,2
17,8,1976,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,1,1,1,42,1,2
11,7,1965,1,1,1,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,,1,2,2,1,2,53,1,1
22,4,1996,1,2,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,9,2,1,2,1,2,1,1,1,22,1,1
6,8,1990,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,8,2,1,1,1,2,1,2,1,28,1,2
1,2,1980,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,,1,2,2,2,1,38,1,2
21,4,1994,1,1,2,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,6,2,1,2,1,2,2,2,2,24,1,2
15,7,1995,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,6,2,1,1,2,2,1,2,2,23,1,2
24,12,1995,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,9,2,1,1,2,2,1,2,1,22,1,2
27,12,1996,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,2,1,2,2,1,2,21,1,1
19,5,1988,1,2,1,2.15014E+20,1,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,1,1,2,2,1,1,30,1,2
28,5,1985,1,1,1,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,9,2,1,,1,2,2,1,1,33,1,1
16,6,1981,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,1,1,2,37,1,1
28,2,1989,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,1,1,2,1,2,1,29,1,1
21,3,1996,1,2,2,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,,1,2,2,1,1,22,1,1
18,12,1996,1,2,2,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,,2,2,1,1,2,21,1,2
8,8,1964,1,1,1,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,8,2,1,1,1,2,2,1,2,54,1,2
9,12,1975,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,1,1,2,42,1,2
12,2,1999,1,2,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,9,1,1,2,1,2,2,1,2,19,1,2
13,8,1995,1,1,1,2.15014E+20,2,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,8,2,1,2,1,2,1,1,1,23,1,1
16,4,1997,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,8,2,1,,1,2,2,2,1,21,1,1
9,1,2000,1,1,1,2.15014E+20,3,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,4,2,1,2,2,2,2,2,2,18,1,1
8,9,1992,1,2,1,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,8,2,1,,1,2,1,2,2,26,1,1
1,4,2012,1,2,1,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,2,2,1,,2,2,2,,1,6,1,2
5,7,1991,1,2,1,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,8,2,1,,1,2,1,2,2,27,1,2
15,12,1982,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,8,2,1,2,1,2,1,2,1,35,1,2
17,2,1982,1,1,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,10,2,1,2,1,2,1,2,2,36,1,2
17,5,1990,1,2,1,2.15014E+20,5,1,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,6,2,1,2,1,2,1,1,1,28,1,1
24,9,1952,1,2,1,2.15014E+20,5,2,2,2,2,2,LIMA,LIMA,SAN MARTIN DE PORRES,9,2,1,2,1,2,1,1,1,66,1,1
